"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
56556,1,2,2,2,2,2,2,2,2,5,1.09,1,,
56557,1,1,2,2,2,2,2,1,2,77,,7,7,
56558,1,2,2,2,2,2,2,2,2,3,0.37,1,2,1
56559,1,2,2,2,2,2,2,2,2,99,,3,2,1
56560,1,2,2,2,2,2,2,2,1,7,2.1,3,,
56561,2,2,2,2,2,2,2,2,1,3,0.43,1,2,1
56562,1,2,2,2,2,2,2,1,2,8,1.86,3,1,
56563,2,1,2,2,2,2,2,2,2,8,2.62,3,,
56564,1,2,2,2,2,2,1,2,2,4,1.15,1,2,1
56565,2,2,1,2,2,2,2,2,2,8,3.35,3,,
56566,1,2,2,2,2,2,2,2,2,8,2.18,3,,
56567,2,1,1,2,2,2,2,1,2,5,1.65,2,,
56568,1,2,2,2,2,2,2,1,1,3,1,1,2,1
56569,1,2,2,2,2,2,2,2,2,,,,,
56570,1,2,2,2,2,2,2,2,2,6,0.71,1,2,1
56571,2,2,1,2,2,2,2,1,2,4,1.47,2,2,2
56572,1,2,2,2,2,2,2,2,1,9,3.09,3,,
56573,1,2,1,2,2,2,2,2,2,3,1.33,2,1,
56574,2,2,2,2,1,2,2,1,2,6,2.77,3,,
56575,2,1,2,2,2,2,2,2,2,3,0.44,1,2,1
56576,1,2,2,2,2,2,2,2,1,99,,2,,
56577,2,2,1,2,2,2,2,1,2,9,4.12,3,,
56578,1,2,1,2,2,2,2,2,2,6,0.98,1,2,1
56579,1,2,2,2,2,2,2,2,1,2,0.37,1,2,1
56580,2,2,1,2,1,2,2,1,2,7,2.88,3,,
56581,1,2,1,2,2,2,2,1,2,99,,2,,
56582,1,1,2,2,2,2,2,2,2,9,1.35,2,,
56583,2,2,2,1,2,2,2,2,2,8,3.29,3,9,
56584,1,2,2,2,2,2,2,2,2,10,3.27,3,,
56585,1,1,1,1,1,1,1,2,1,11,4.59,3,,
56586,1,2,2,2,2,2,2,2,2,6,2.77,3,,
56587,1,1,2,2,2,2,1,2,2,8,1.46,2,,
56588,2,2,1,2,1,2,2,1,2,9,4.28,3,,
56589,1,2,2,2,2,2,2,2,2,2,0.28,1,2,2
56590,1,2,2,2,2,2,2,2,2,9,2.11,3,,
56591,2,2,1,2,1,2,2,1,2,7,3.32,3,,
56592,1,2,2,2,2,2,2,1,2,3,0.66,1,2,1
56593,1,2,2,2,2,1,2,1,2,2,0.75,1,2,1
56594,1,2,2,2,2,2,2,2,2,99,,3,2,1
56595,1,1,2,2,2,2,1,2,2,4,0.87,1,2,1
56596,1,2,1,2,1,2,2,2,2,9,2.67,3,,
56597,1,2,2,2,2,2,2,1,2,12,5,3,,
56598,1,2,2,2,2,2,2,2,2,6,1.21,1,2,1
56599,2,2,1,2,1,2,2,1,2,7,2.88,3,,
56600,2,2,2,2,2,2,2,2,2,,,,,
56601,1,2,1,2,2,2,2,9,2,3,0.99,1,1,
56602,1,2,1,2,2,1,2,2,2,5,1.65,2,2,3
56603,1,2,2,2,2,2,2,1,2,12,4.65,3,,
56604,1,2,2,2,2,2,2,1,1,7,2.47,3,2,1
56605,2,2,2,2,1,1,2,2,2,3,0.65,1,2,1
56606,1,2,1,2,2,2,2,1,2,6,2.44,3,,
56607,1,1,2,2,2,2,2,2,2,8,2.56,3,,
56608,1,2,2,2,2,2,2,2,1,10,3.93,3,,
56609,1,2,1,2,2,2,2,1,2,5,1.48,2,,
56610,1,1,2,2,2,2,2,2,2,5,1.4,2,,
56611,1,2,2,2,2,2,2,2,2,7,1.63,2,2,1
56612,1,1,2,2,2,2,2,2,2,12,4.65,3,,
56613,1,2,2,2,2,1,2,2,2,7,1.13,1,2,1
56614,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
56615,1,2,2,2,2,2,2,2,2,6,2.33,3,,
56616,2,2,1,2,1,2,2,2,2,3,0.93,1,2,1
56617,1,2,2,2,2,2,2,2,2,4,0.61,1,2,1
56618,1,1,2,2,2,2,2,2,2,9,2.72,3,,
56619,1,1,2,2,2,2,2,1,2,12,5,3,,
56620,2,2,1,2,1,2,2,2,2,3,1.33,2,,
56621,1,1,2,2,2,2,2,2,2,3,0.3,1,2,1
56622,1,2,2,2,2,2,2,2,1,,,,,
56623,2,1,2,2,1,2,2,1,2,11,5,3,,
56624,1,2,2,1,2,1,2,2,2,2,0.33,1,2,1
56625,1,2,2,2,2,2,2,2,2,5,2.08,3,,
56626,1,2,2,2,2,2,2,2,2,8,1.4,2,2,1
56627,2,2,1,1,2,2,2,1,2,6,1.89,3,2,3
56628,1,2,1,2,1,2,2,2,2,3,0.86,1,2,1
56629,1,1,2,2,2,2,2,2,2,12,3.66,3,,
56630,1,2,2,2,2,2,2,2,2,7,1.97,3,,
56631,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
56632,2,2,1,2,2,2,2,1,2,12,5,3,,
56633,1,1,2,2,2,2,2,2,2,7,1.4,2,2,1
56634,1,2,1,2,2,2,2,1,2,3,0.99,1,2,1
56635,1,2,1,2,2,2,2,2,2,5,0.81,1,2,1
56636,2,2,2,2,2,2,2,2,2,1,0,1,2,1
56637,1,2,1,2,2,2,2,2,2,8,4.43,3,,
56638,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1
56639,1,2,2,2,2,2,2,2,2,12,5,3,2,1
56640,1,2,2,2,2,2,2,1,2,12,5,3,,
56641,1,2,2,2,2,2,2,2,2,4,1.66,2,,
56642,1,2,2,2,2,1,2,2,1,4,0.92,1,2,1
56643,1,2,2,2,2,2,2,2,1,1,0.11,1,2,3
56644,1,1,2,2,2,2,2,1,2,10,2.99,3,,
56645,2,1,2,2,2,1,2,2,2,9,2.03,3,2,1
56646,1,1,2,2,2,2,2,1,1,4,0.53,1,2,3
56647,1,2,2,2,2,2,2,2,1,2,0.29,1,2,1
56648,1,2,2,2,2,2,2,1,2,12,5,3,,
56649,2,2,1,2,2,2,2,1,2,8,3.29,3,1,
56650,1,2,2,2,2,2,2,2,2,4,0.74,1,2,1
56651,2,2,2,2,2,2,2,2,1,1,0.15,1,2,1
56652,1,1,2,1,2,2,2,2,2,3,0.72,1,2,1
56653,1,2,2,2,2,2,1,2,2,4,0.61,1,2,1
56654,1,2,2,2,2,2,2,2,1,2,0.39,1,2,1
56655,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
56656,1,2,2,2,2,2,2,2,2,6,1.12,1,,
56657,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
56658,1,2,2,2,2,2,2,1,2,9,5,3,,
56659,2,1,2,2,2,2,2,2,2,5,1.48,2,2,1
56660,1,1,2,2,2,2,2,1,2,8,2.34,3,,
56661,1,1,2,2,2,2,2,2,2,7,1.97,3,,
56662,1,2,2,2,2,2,2,2,2,1,0,1,2,1
56663,1,2,2,2,2,2,2,2,1,7,1.97,3,2,1
56664,2,2,2,2,2,2,2,2,1,1,0,1,2,1
56665,1,1,2,2,2,2,2,2,2,10,3.93,3,,
56666,1,2,2,2,2,2,2,2,2,4,0.7,1,,
56667,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
56668,1,2,1,2,2,2,2,2,2,3,0.89,1,2,1
56669,1,2,2,2,2,2,2,2,2,7,3.43,3,2,4
56670,1,2,2,2,2,2,2,1,2,12,5,3,,
56671,1,2,1,2,2,2,2,2,2,7,1.97,3,,
56672,1,2,2,2,2,2,2,2,1,7,1.22,1,,
56673,2,2,2,1,2,2,2,2,2,3,0.39,1,2,1
56674,1,1,2,2,2,2,2,2,2,1,0,1,2,1
56675,1,1,2,2,2,2,2,2,2,99,,2,,
56676,1,1,2,2,2,2,2,2,1,8,2.18,3,,
56677,1,2,1,2,2,2,2,2,2,3,1.11,1,2,1
56678,2,2,1,2,1,2,2,2,2,8,4.33,3,,
56679,1,1,2,2,2,2,2,2,2,8,2.45,3,,
56680,1,2,2,2,2,2,2,2,2,5,0.55,1,2,1
56681,1,2,2,2,2,2,2,2,2,7,3.66,3,,
56682,1,2,2,2,2,2,2,1,2,8,2.95,3,,
56683,1,2,2,2,2,2,2,2,1,6,1.3,1,2,1
56684,1,2,2,2,2,2,2,1,2,11,4.92,3,1,
56685,2,1,1,2,1,2,2,1,2,99,,9,9,
56686,1,1,2,2,2,2,2,2,2,4,0.74,1,2,1
56687,2,2,2,2,2,2,2,2,2,4,1.77,2,2,2
56688,2,2,1,2,2,2,2,2,2,5,1.36,2,1,
56689,1,2,1,2,2,2,2,2,2,3,0.55,1,2,1
56690,2,2,1,2,2,2,2,2,1,6,1.38,2,2,3
56691,2,1,2,2,2,2,2,1,2,12,5,3,,
56692,1,2,2,2,1,2,2,2,2,6,1.36,2,1,
56693,1,1,2,2,2,2,2,2,1,10,2.56,3,,
56694,1,2,2,2,2,2,2,2,2,77,,3,2,1
56695,1,2,2,2,2,2,2,2,2,6,1.84,2,1,
56696,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
56697,1,1,2,2,2,2,2,2,2,77,,2,2,1
56698,1,2,2,2,2,2,2,2,2,99,,9,2,1
56699,2,2,2,2,2,2,2,2,2,2,0.28,1,2,1
56700,1,1,2,2,2,2,2,2,2,2,0.47,1,2,1
56701,2,2,1,2,1,2,2,1,2,77,,3,7,
56702,1,2,2,2,2,2,2,2,1,5,0.61,1,2,1
56703,1,1,2,2,2,2,2,2,2,3,0.47,1,2,2
56704,1,2,2,2,2,2,2,2,2,4,0.45,1,2,1
56705,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
56706,2,2,2,2,2,1,1,2,2,2,0.37,1,2,1
56707,1,2,2,2,2,2,2,2,2,4,0.74,1,,
56708,1,2,2,2,2,2,2,1,2,5,1.31,2,,
56709,1,2,2,2,2,2,2,2,2,4,0.61,1,2,1
56710,2,2,1,2,1,2,2,1,2,7,2.47,3,,
56711,1,2,2,2,2,2,2,1,2,9,1.17,1,1,
56712,2,2,1,1,2,2,2,2,2,3,1.33,2,2,1
56713,1,1,2,2,2,2,2,2,2,6,2.77,3,,
56714,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
56715,1,2,2,2,2,2,2,2,2,99,,3,9,
56716,2,2,2,2,2,1,2,2,2,3,0.94,1,2,1
56717,1,2,1,2,1,2,2,1,2,6,1.86,3,,
56718,1,2,2,2,2,2,2,2,2,6,1.64,2,2,1
56719,1,2,2,2,2,2,2,2,2,1,0,1,2,1
56720,1,1,1,2,2,2,2,2,2,10,4.61,3,,
56721,1,2,2,2,2,2,2,1,2,12,4.65,3,,
56722,1,2,2,2,2,2,2,2,1,7,1.22,1,,
56723,1,2,2,2,2,2,2,1,2,7,2.36,3,,
56724,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
56725,1,1,1,2,2,2,2,2,2,3,0.54,1,2,3
56726,2,2,1,1,1,2,2,1,2,8,3.71,3,,
56727,2,1,1,1,2,2,2,1,1,9,4.12,3,,
56728,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
56729,2,2,1,1,2,1,2,2,2,7,1.18,1,2,1
56730,1,2,2,2,2,2,2,2,9,5,0.81,1,2,1
56731,1,1,2,2,2,2,2,2,2,99,,9,2,1
56732,1,2,2,2,2,2,2,2,1,11,2.64,3,,
56733,1,2,2,2,2,2,2,2,2,7,3.88,3,,
56734,2,2,1,2,2,2,2,2,2,,,,,
56735,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
56736,1,2,1,2,1,2,1,1,2,8,2.75,3,,
56737,2,2,1,1,1,2,2,2,1,10,5,3,,
56738,2,2,1,2,2,2,1,1,2,5,1.88,3,,
56739,1,2,2,2,2,2,2,1,2,5,2.22,3,,
56740,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
56741,1,2,2,2,2,2,2,2,2,7,2.88,3,,
56742,1,2,1,2,2,2,2,2,2,7,1.26,1,2,3
56743,1,2,2,2,2,2,2,2,2,77,,3,2,2
56744,9,9,9,9,9,9,9,9,9,,,,,
56745,1,2,2,2,2,2,2,2,2,12,5,3,,
56746,1,2,2,2,2,2,2,2,2,10,2.79,3,,
56747,1,2,2,2,2,2,2,1,2,12,5,3,,
56748,1,2,1,1,2,1,2,2,1,4,1.16,1,2,1
56749,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
56750,1,1,2,2,2,2,2,2,2,11,2.6,3,,
56751,1,2,2,2,2,2,2,2,2,11,5,3,,
56752,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
56753,1,1,2,2,2,2,2,2,1,99,,2,2,2
56754,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
56755,1,1,2,2,2,2,2,1,1,9,2.61,3,,
56756,1,2,2,2,2,2,2,1,1,12,5,3,,
56757,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
56758,1,2,2,2,2,2,2,2,2,,,,,
56759,1,2,2,2,2,2,2,2,2,7,1.74,2,,
56760,1,1,2,2,2,2,1,2,1,11,3.48,3,,
56761,2,2,1,2,1,2,2,2,2,6,2.9,3,,
56762,1,1,2,2,2,2,1,2,2,4,0.87,1,2,1
56763,1,2,2,2,2,1,2,2,2,4,1.32,2,2,1
56764,1,1,1,2,2,2,2,2,2,3,0.74,1,2,3
56765,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
56766,2,2,1,2,1,2,2,1,2,7,2.72,3,,
56767,2,2,1,1,1,2,2,2,1,8,3.29,3,,
56768,1,2,2,2,2,2,2,2,2,11,4.33,3,,
56769,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
56770,1,1,2,2,2,2,2,2,2,4,1.15,1,2,1
56771,1,2,2,2,2,2,2,1,2,11,4.52,3,,
56772,1,2,2,2,2,2,2,2,2,,,,,
56773,1,1,1,2,1,2,2,2,2,7,2.36,3,2,4
56774,1,2,2,2,2,2,2,2,2,,,,,
56775,1,2,1,2,2,2,2,2,2,3,0.46,1,2,1
56776,1,2,2,2,2,2,2,2,2,6,2.31,3,,
56777,2,2,2,2,2,2,2,2,2,1,0,1,2,1
56778,1,2,2,2,2,2,2,1,2,11,4.3,3,,
56779,1,2,2,2,2,2,2,2,2,8,1.86,3,2,1
56780,2,1,2,2,2,2,2,1,2,,,,,
56781,1,2,2,2,2,2,2,1,2,10,5,3,,
56782,1,2,2,2,2,2,2,2,1,7,1.4,2,2,1
56783,1,2,2,2,2,2,2,2,2,5,0.65,1,2,1
56784,1,2,1,2,2,2,2,1,2,77,,2,1,
56785,1,2,2,2,2,2,2,2,2,2,0.44,1,2,1
56786,1,2,2,2,2,2,2,2,1,5,1.09,1,2,1
56787,1,2,2,2,2,2,2,2,2,,,,,
56788,1,2,2,2,2,2,2,2,2,99,,1,2,1
56789,1,2,1,2,2,2,2,1,2,8,3.13,3,,
56790,2,2,2,2,2,1,2,2,2,4,0.94,1,2,1
56791,2,2,1,2,2,2,2,2,2,3,1.22,1,2,2
56792,1,1,2,2,2,2,2,2,2,7,2.47,3,2,1
56793,1,2,2,2,2,2,2,1,2,11,5,3,,
56794,2,2,1,2,2,1,2,2,2,3,0.54,1,2,1
56795,1,2,2,2,2,2,2,2,1,,,,,
56796,1,2,1,2,2,2,2,1,2,5,1.48,2,,
56797,1,1,2,2,2,2,2,1,2,12,5,3,,
56798,2,2,1,2,1,2,2,2,2,7,2.39,3,,
56799,1,2,2,2,2,2,2,2,2,6,0.89,1,2,1
56800,1,2,1,1,2,2,2,1,2,12,5,3,,
56801,1,2,2,2,2,2,2,1,2,12,3.96,3,,
56802,1,2,2,2,2,2,2,2,2,8,2.18,3,,
56803,1,2,2,2,2,2,2,2,2,3,0.37,1,2,1
56804,2,2,1,2,1,2,2,2,2,5,1.4,2,,
56805,1,2,2,2,2,2,2,2,2,4,0.74,1,2,99
56806,1,2,2,2,2,2,2,2,2,2,0.28,1,2,1
56807,2,2,1,2,2,2,2,2,2,6,3.1,3,1,
56808,1,2,2,1,2,1,2,2,1,4,0.74,1,2,1
56809,1,2,2,2,2,2,2,2,2,8,2.95,3,,
56810,1,2,2,2,2,2,2,2,2,11,3.81,3,,
56811,1,2,2,2,2,2,2,2,1,9,2.33,3,,
56812,2,2,1,2,2,2,2,2,2,3,0.82,1,1,
56813,1,2,2,2,2,2,2,2,1,2,0.37,1,2,1
56814,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
56815,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
56816,1,2,2,2,2,2,2,2,2,6,2.31,3,,
56817,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
56818,1,2,1,2,1,2,2,2,2,77,,7,7,
56819,1,2,2,2,2,2,2,1,2,11,3.49,3,,
56820,1,2,2,2,2,2,1,2,2,4,0.61,1,2,1
56821,1,2,2,2,2,2,2,2,2,7,1.4,2,,
56822,1,1,2,2,2,2,2,2,2,7,1.63,2,2,1
56823,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
56824,2,2,1,2,1,2,2,2,2,8,4.99,3,,
56825,1,1,2,2,2,2,2,2,2,6,1.25,1,2,1
56826,2,2,1,2,2,2,2,2,2,3,0.91,1,2,1
56827,2,2,2,1,2,2,2,2,2,5,0.9,1,2,1
56828,1,2,2,2,2,2,1,2,1,5,0.84,1,2,1
56829,1,2,1,2,2,2,2,2,2,6,2.06,3,,
56830,2,2,1,2,1,2,2,2,2,9,4.12,3,,
56831,1,2,2,2,2,2,2,2,2,6,1.16,1,,
56832,1,2,2,2,2,2,2,2,2,7,1.81,2,2,1
56833,1,2,2,2,2,2,2,2,2,2,0.49,1,2,1
56834,1,2,2,2,2,2,2,1,1,7,2.88,3,,
56835,1,2,2,2,2,1,2,2,2,6,2.06,3,2,1
56836,1,2,2,2,2,2,2,1,2,12,4.65,3,,
56837,2,2,1,2,1,2,2,1,2,10,5,3,,
56838,2,2,1,2,1,2,2,1,2,6,2.06,3,,
56839,1,2,2,2,2,2,2,2,2,4,1.32,2,2,1
56840,1,2,1,2,1,2,2,2,2,77,,7,7,
56841,1,2,2,2,2,2,2,2,2,10,2.99,3,,
56842,1,2,2,2,2,2,2,2,2,2,0.66,1,2,1
56843,1,2,2,2,2,2,2,2,2,77,,1,2,1
56844,1,2,1,2,2,1,2,2,2,6,1.3,1,2,1
56845,1,2,2,2,2,2,2,2,2,99,,1,2,1
56846,1,2,2,2,2,2,2,2,2,12,4.63,3,,
56847,1,1,2,2,2,2,2,2,2,3,0.91,1,2,1
56848,1,2,2,2,2,2,2,2,2,99,,9,,
56849,1,1,2,2,2,2,2,2,2,9,2.72,3,,
56850,2,1,2,2,2,2,2,2,2,5,2.22,3,,
56851,1,1,2,2,2,2,2,2,2,2,0.39,1,7,
56852,1,2,2,2,2,2,2,1,2,11,5,3,,
56853,1,2,2,2,2,2,2,2,2,8,2.09,3,,
56854,1,2,2,2,2,2,2,2,2,4,1.24,1,,
56855,1,1,2,2,2,2,2,2,2,3,0.74,1,2,1
56856,1,1,2,2,2,2,2,2,2,4,0.61,1,2,1
56857,1,2,2,2,2,2,2,2,1,2,0.19,1,2,1
56858,1,2,2,2,2,2,2,2,2,9,2.23,3,,
56859,1,1,2,2,2,2,1,2,1,3,0.82,1,2,1
56860,2,2,1,1,1,1,2,2,1,9,2.72,3,,
56861,1,2,1,2,2,1,1,2,2,4,0.76,1,2,1
56862,1,2,2,2,2,2,2,1,2,4,0.82,1,1,
56863,1,1,2,2,2,2,2,2,2,3,1.33,2,2,1
56864,2,2,1,2,2,2,2,2,2,4,1.07,1,2,1
56865,1,2,2,2,2,2,1,2,2,3,0.52,1,2,1
56866,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
56867,1,2,2,2,2,2,2,2,2,11,2.89,3,,
56868,2,1,2,2,2,2,2,2,2,5,1.09,1,2,1
56869,2,2,1,2,2,2,2,2,2,4,1.24,1,2,1
56870,1,2,1,2,2,2,2,2,2,12,2.76,3,,
56871,1,2,2,2,2,2,2,2,2,8,1.86,3,2,1
56872,1,2,2,2,2,2,2,1,2,6,1.52,2,,
56873,2,2,2,2,2,2,1,2,1,3,0.72,1,2,1
56874,1,2,2,2,2,2,2,2,1,2,0.22,1,2,2
56875,1,2,2,2,2,2,2,2,2,4,1.32,2,2,1
56876,1,1,2,2,2,2,2,1,1,11,3.02,3,,
56877,2,2,1,2,2,1,2,2,2,2,0.77,1,2,1
56878,2,2,1,2,1,2,2,1,2,8,3.38,3,,
56879,1,1,2,2,2,2,2,2,2,11,3.86,3,,
56880,1,2,2,2,2,2,2,2,2,12,5,3,,
56881,1,1,1,1,2,1,1,2,2,99,,1,2,1
56882,1,1,2,2,2,2,2,2,2,77,,3,7,
56883,1,2,2,2,2,2,2,2,2,6,0.89,1,2,1
56884,1,2,2,2,2,2,2,2,2,12,3.66,3,,
56885,1,2,2,2,2,2,1,2,2,8,1.37,2,2,1
56886,1,2,2,2,2,2,2,2,1,6,1.36,2,2,1
56887,2,2,1,2,2,2,2,1,2,3,0.99,1,1,
56888,1,2,2,2,2,2,2,1,2,12,5,3,,
56889,1,2,2,2,2,2,1,2,2,6,0.71,1,2,2
56890,1,2,1,2,1,2,2,1,2,10,4.94,3,,
56891,2,2,1,2,2,2,2,2,2,3,1.17,1,2,1
56892,1,1,2,2,2,2,2,1,1,8,1.18,1,2,3
56893,1,1,2,2,2,2,2,2,2,77,,3,1,
56894,2,2,1,2,1,2,2,2,2,5,1.88,3,,
56895,1,2,2,2,2,2,2,2,2,6,1.14,1,7,
56896,1,2,2,2,2,2,2,2,2,4,0.58,1,2,1
56897,1,2,2,2,2,2,2,2,2,6,1.64,2,,
56898,1,2,2,2,2,2,2,1,2,99,,3,,
56899,2,2,2,2,2,2,2,1,1,7,1.63,2,2,3
56900,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
56901,1,2,2,1,2,2,2,2,2,11,3.43,3,,
56902,1,2,2,2,2,2,2,2,1,3,1.11,1,2,3
56903,1,2,2,2,2,2,2,1,2,7,3.32,3,,
56904,1,2,2,2,2,2,2,2,2,7,3.66,3,,
56905,1,2,1,2,1,1,2,2,2,3,0.97,1,1,
56906,2,1,2,2,2,2,2,2,2,2,0.44,1,2,1
56907,1,2,2,2,2,2,2,1,2,3,0.52,1,2,3
56908,1,1,1,1,1,2,2,2,2,6,2.44,3,,
56909,1,2,2,2,2,2,2,2,1,10,3.27,3,,
56910,1,2,2,2,2,2,2,2,2,6,1.02,1,2,2
56911,1,2,2,2,2,2,2,1,2,12,5,3,,
56912,1,2,2,2,2,2,2,2,2,7,0.97,1,2,1
56913,1,1,2,1,2,2,2,2,2,8,4.99,3,,
56914,7,7,7,7,7,7,7,7,7,,,,,
56915,1,2,2,2,2,2,2,2,2,7,1.22,1,,
56916,1,1,2,2,2,2,2,2,2,3,0.66,1,2,1
56917,1,2,1,2,2,1,1,2,2,5,0.72,1,2,77
56918,2,2,1,2,1,2,2,1,2,8,3.62,3,,
56919,1,2,2,2,2,2,2,2,2,77,,7,7,
56920,1,2,2,2,2,2,2,1,1,6,1.06,1,2,1
56921,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
56922,2,2,1,2,2,2,2,1,2,5,2.22,3,,
56923,1,2,2,2,2,2,2,2,2,1,0,1,2,1
56924,1,2,1,1,2,2,2,2,1,,,,,
56925,2,2,1,2,2,2,2,2,2,4,1.5,2,,
56926,2,2,1,2,2,2,2,2,2,5,1.67,2,2,1
56927,1,2,2,2,2,2,2,1,2,12,5,3,,
56928,1,2,2,2,2,2,2,1,2,10,4.53,3,,
56929,1,2,2,2,2,2,2,2,2,10,2.99,3,,
56930,1,2,1,2,1,2,2,1,2,99,,3,1,
56931,1,2,2,2,2,2,2,2,2,3,1.33,2,,
56932,1,2,2,2,2,2,2,2,2,11,3.26,3,,
56933,1,2,2,2,2,2,1,2,2,6,1.02,1,2,1
56934,1,2,2,2,2,2,2,2,2,99,,2,9,
56935,2,2,1,2,2,2,2,1,1,77,,2,1,
56936,1,2,2,2,2,2,2,2,2,3,1.16,1,,
56937,1,2,1,2,2,2,2,2,2,8,2.07,3,,
56938,1,1,2,2,2,2,2,1,1,7,3.32,3,,
56939,2,2,1,2,1,2,2,1,2,7,3.99,3,,
56940,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1
56941,2,1,2,2,2,2,2,2,2,11,3.54,3,,
56942,1,2,2,1,2,2,2,2,2,4,0.82,1,2,1
56943,2,2,2,1,2,2,2,2,2,77,,3,2,4
56944,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
56945,1,2,2,2,2,2,2,1,2,12,5,3,,
56946,1,2,2,2,2,2,2,2,2,8,2.18,3,,
56947,1,2,2,2,2,2,2,1,2,6,2.77,3,1,
56948,1,2,2,2,2,2,2,2,2,1,0,1,2,1
56949,1,2,2,2,2,2,2,2,1,3,0.79,1,2,1
56950,1,2,2,2,2,2,2,2,2,4,1.66,2,,
56951,1,2,2,1,2,2,2,2,1,5,1.09,1,2,1
56952,2,2,1,2,1,2,2,1,2,5,1.99,3,,
56953,2,2,1,2,2,2,2,2,2,3,0.91,1,2,1
56954,2,2,1,1,1,2,2,1,2,8,3.29,3,,
56955,1,2,1,2,2,2,2,2,1,9,3.41,3,1,
56956,2,2,2,1,2,2,2,1,2,6,1.92,3,2,1
56957,1,1,2,2,2,2,2,1,2,9,4.12,3,,
56958,2,2,1,2,2,2,2,2,2,3,0.92,1,2,1
56959,2,2,2,2,2,2,2,1,1,7,1.63,2,2,3
56960,1,2,1,1,1,2,2,2,2,11,3.81,3,,
56961,1,2,2,2,2,2,2,2,2,7,1.74,2,,
56962,2,2,2,2,2,1,1,2,2,3,0.74,1,2,1
56963,2,1,1,2,2,2,2,1,2,99,,3,1,
56964,1,2,1,1,2,1,2,2,2,4,0.98,1,2,1
56965,2,2,1,2,2,2,2,1,2,3,0.9,1,1,
56966,1,2,2,2,2,2,2,1,2,12,3.96,3,,
56967,1,2,2,2,1,2,2,1,2,11,3.81,3,,
56968,1,2,2,2,2,2,2,2,2,,,,,
56969,2,2,2,2,2,2,2,2,2,2,0.4,1,2,1
56970,1,2,2,2,2,2,2,1,2,12,5,3,,
56971,1,2,1,1,2,2,2,2,2,4,1.24,1,2,1
56972,1,2,2,2,2,2,2,1,2,77,,3,1,
56973,1,2,2,2,2,2,2,2,2,8,2.18,3,,
56974,1,1,2,2,2,2,2,2,2,3,0.66,1,2,1
56975,1,2,2,2,2,2,2,2,2,12,5,3,,
56976,1,2,2,2,2,2,2,2,2,11,3.72,3,,
56977,1,2,2,2,2,2,2,2,2,6,1.84,2,,
56978,1,1,2,2,2,2,2,1,2,10,3.82,3,,
56979,1,2,1,2,2,2,2,2,2,5,1.31,2,2,1
56980,1,1,2,2,2,1,2,2,1,6,1.36,2,2,1
56981,1,2,2,2,2,2,2,2,2,12,4.65,3,2,99
56982,1,2,2,2,2,2,2,2,2,6,1.01,1,1,
56983,1,1,2,2,2,2,2,2,2,12,5,3,,
56984,2,2,2,2,2,2,1,2,2,3,0.65,1,2,1
56985,2,2,1,2,1,2,2,2,2,77,,1,2,2
56986,1,2,2,2,2,1,2,2,2,3,0.54,1,2,1
56987,1,1,2,2,2,2,2,2,2,7,1.42,2,2,1
56988,2,1,1,2,1,2,2,2,2,5,2.22,3,,
56989,2,2,1,2,2,1,2,2,2,5,0.81,1,2,1
56990,1,2,2,2,2,2,2,2,2,,,,,
56991,2,2,2,2,2,2,2,2,2,1,0,1,2,1
56992,1,2,1,2,2,2,1,2,2,5,0.73,1,2,1
56993,2,2,1,1,1,2,2,2,2,6,1.44,2,1,
56994,1,2,2,2,2,2,2,2,2,9,2.33,3,2,1
56995,1,2,2,2,2,2,2,2,2,8,1.44,2,2,99
56996,1,1,2,2,2,2,2,1,1,4,0.53,1,2,3
56997,1,2,2,2,2,2,1,2,2,2,0.38,1,2,1
